,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,160817,61148,61816,0,0,0,0
true_1,27919,303996,52580,0,0,0,0
true_2,193,6455,22685,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,4630,2273,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
