,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,134110,57703,91968,0,0,0,0
true_1,28802,284803,70890,0,0,0,0
true_2,409,6209,22715,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,0,6151,752,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
