,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,187557,45881,50343,0,0,0,0
true_1,39920,302667,41908,0,0,0,0
true_2,1395,678,27260,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,5250,1653,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
