,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,204062,59310,20409,0,0,0,0
true_1,37857,330077,16561,0,0,0,0
true_2,2127,1360,25846,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,3216,3687,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
