epoch,phase,loss,lr,tempo,accuracy,mIoU
1,train,0.8805572631611766,3.9999999999999996e-05,0:01:34,0.4763741730935269,0.1224571040614126
1,val,0.856418185608677,3.9999999999999996e-05,0:01:41,0.6519997408138601,0.19444344531025975
2,train,0.8170922160660249,4.000012165471516e-05,0:01:34,0.6873147611218186,0.23847821117746196
2,val,0.8133731234248744,4.000012165471516e-05,0:01:42,0.7322410761887022,0.29452873447199507
3,train,0.7642208118570957,4.000010973289128e-05,0:02:45,0.7498196374862334,0.3303063186177644
3,val,0.7456085677488465,4.000010973289128e-05,0:03:05,0.7602293371937814,0.3673604900568581
4,train,0.7124951955468476,4.000009221020106e-05,0:04:36,0.7675055638914968,0.37903133864133576
4,val,0.7307316839330994,4.000009221020106e-05,0:04:55,0.7507328548374733,0.36110141316810285
5,train,0.6720074420323188,4.000008856723102e-05,0:04:26,0.7844066475043009,0.3996172248431659
5,val,0.7002748374518712,4.000008856723102e-05,0:04:45,0.7505276683809576,0.3525060713832224
6,train,0.6332949429465111,4.0000081338139454e-05,0:04:19,0.7955365009377128,0.41852458808712534
6,val,0.7139996383563582,4.0000081338139454e-05,0:04:37,0.6671505928196949,0.3443406942502011
7,train,0.5986783132965552,4.0000084557702525e-05,0:04:18,0.8000984103737117,0.4385352379105279
7,val,0.6811927122966668,4.0000084557702525e-05,0:04:36,0.6618882420039802,0.3582214119853822
8,train,0.5684560031613803,4.0000076965691846e-05,0:04:16,0.8053309836376614,0.45382395897339817
8,val,0.6644255087937945,4.0000076965691846e-05,0:04:34,0.6594161619878796,0.3564786002332571
9,train,0.5394076347823346,4.000007322338254e-05,0:04:15,0.8101118307532396,0.47535853112007614
9,val,0.7879742119626689,4.000007322338254e-05,0:04:34,0.4365654135374056,0.2364163380641909
10,train,0.5130360081629535,4.0000102986712904e-05,0:04:15,0.8117456647105326,0.4944496871064149
10,val,0.5972032079328344,4.0000102986712904e-05,0:04:34,0.6987555415485928,0.4141773125837691
11,train,0.48942803502200893,4.00000591563621e-05,0:04:15,0.8135375674308507,0.5048793984466986
11,val,0.6633914519229882,4.00000591563621e-05,0:04:34,0.5348701229935964,0.35024932013090776
12,train,0.4648949449784136,4.0000072995642405e-05,0:04:17,0.8169874945030073,0.5246185207178035
12,val,0.5283366051773207,4.0000072995642405e-05,0:04:36,0.7651152117729659,0.4698314091310896
13,train,0.44156258198324705,4.000004629974507e-05,0:04:15,0.8187436708013938,0.5320826065583605
13,val,0.5344698351294044,4.000004629974507e-05,0:04:34,0.7333348236337395,0.448925603614583
14,train,0.4290611815554901,4.000004738093153e-05,0:04:15,0.821361797404549,0.5355782144413643
14,val,0.575711370006334,4.000004738093153e-05,0:04:34,0.6585543970794917,0.41777495440033563
15,train,0.42018700893580935,4.000005497519876e-05,0:04:17,0.8230682378084442,0.5389764821344415
15,val,0.6868666849389763,4.000005497519876e-05,0:04:35,0.5601060196676159,0.3032175734095653
16,train,0.4061039001015241,4.00000782531983e-05,0:04:15,0.8265353505388665,0.549051686457259
16,val,0.6020659027093314,4.00000782531983e-05,0:04:33,0.6412686344557694,0.38164324696198965
17,train,0.3971202963844468,4.000006012363892e-05,0:04:17,0.8269230164722784,0.5534183878283093
17,val,0.7031449999209579,4.000006012363892e-05,0:04:35,0.5406583792837879,0.2860410450920057
18,train,0.39352966862253796,4.000008200625443e-05,0:04:16,0.8281244030483645,0.5561594427438725
18,val,0.557912367309826,4.000008200625443e-05,0:04:34,0.6406943657390748,0.4162741336202362
19,train,0.3860084469383721,4.0000051628460184e-05,0:04:09,0.8290360413907424,0.5636539315972717
19,val,0.6818135649206851,4.0000051628460184e-05,0:04:16,0.543863062674426,0.3016650560375762
20,train,0.3814652041658469,4.00000771060519e-05,0:01:32,0.8300693092585476,0.5647738622178651
20,val,0.452376187723213,4.00000771060519e-05,0:01:40,0.7901432322263521,0.5151477593520939
21,train,0.38127045050514297,4.000003394350382e-05,0:01:35,0.8324825152110329,0.5599561572743942
21,val,0.5275864585690578,4.000003394350382e-05,0:01:42,0.6973611617721844,0.44182875251234865
22,train,0.3693744129534797,4.0000046168362966e-05,0:01:34,0.8345812233653782,0.5756070650068593
22,val,0.5138383653321701,4.0000046168362966e-05,0:01:41,0.722138725446187,0.4566612014146425
23,train,0.36689587232105486,4.000004379356014e-05,0:01:34,0.8363379235706851,0.5735373166418973
23,val,0.46612563752404024,4.000004379356014e-05,0:01:41,0.7713228771249381,0.4982488809156819
24,train,0.3668155783904823,4.0000036038207246e-05,0:01:34,0.8361642786519052,0.5744790424014444
24,val,0.4449710858735851,4.0000036038207246e-05,0:01:41,0.7867804056820175,0.5230830876145314
25,train,0.3633788939394468,4.000003284133338e-05,0:01:34,0.8364147414229183,0.5770678398986192
25,val,0.5039087527556513,4.000003284133338e-05,0:01:41,0.7125704093801049,0.46761652389007896
26,train,0.3618301790356439,4.000004211734639e-05,0:01:34,0.8363841911006108,0.5760790197398254
26,val,0.6657447529952703,4.000004211734639e-05,0:01:41,0.598547047008715,0.31050749012180084
27,train,0.3566543445920897,4.000007351444735e-05,0:03:55,0.8383792840674908,0.585911083079754
27,val,0.5559615074732375,4.000007351444735e-05,0:04:14,0.6919679367359292,0.41664645602589373
28,train,0.3575521555620674,4.000005126803148e-05,0:04:18,0.8392051956212021,0.5808109855368493
28,val,0.5562585348204666,4.000005126803148e-05,0:04:37,0.6560606289606398,0.41409710321140714
29,train,0.3534701365218693,4.000005132282695e-05,0:03:00,0.8393024156179394,0.5863426713197292
29,val,0.6422358395774326,4.000005132282695e-05,0:03:08,0.5966919366135655,0.33371630386268175
30,train,0.34204678127733384,4.000006841420225e-05,0:01:33,0.8413665081337759,0.5974737608460319
30,val,0.476392627391982,4.000006841420225e-05,0:01:41,0.7431383249605817,0.4908464955435588
31,train,0.3523476709820485,4.000003764326285e-05,0:01:34,0.8411930370110418,0.5844763048649936
31,val,0.44992404002564085,4.000003764326285e-05,0:01:41,0.7746959483196563,0.5128645617431846
32,train,0.3488857699684201,4.000003357651331e-05,0:01:34,0.8422466213847198,0.5922824010946602
32,val,0.4533060011365544,4.000003357651331e-05,0:01:41,0.7842189941907562,0.5053840180369253
33,train,0.34685228043320393,4.000003408318213e-05,0:01:34,0.8426757187841748,0.5949281921241889
33,val,0.620636813680731,4.000003408318213e-05,0:01:41,0.5864737912714924,0.3549208988409897
34,train,0.34141263921648884,4.000006388990747e-05,0:01:34,0.8445973791435395,0.5947798850631588
34,val,0.44166849849444056,4.000006388990747e-05,0:01:41,0.7817111534634761,0.5198031202029977
35,train,0.3427768651311175,4.000003235564388e-05,0:01:34,0.8449033357476039,0.5967368553793836
35,val,0.5875499806086957,4.000003235564388e-05,0:01:41,0.6419816645955779,0.3866580149623344
36,train,0.33742273648842286,4.000005725940446e-05,0:01:34,0.8451703192180987,0.6039554665056381
36,val,0.6722836331047031,4.000005725940446e-05,0:01:41,0.49635390745745495,0.30574151458697346
37,train,0.3378884667962957,4.000007496564263e-05,0:01:34,0.8469661764281542,0.6085258969460906
37,val,0.43629268936678844,4.000007496564263e-05,0:01:41,0.7938834613729849,0.5260961613878989
38,train,0.33282868655139597,4.0000031572797867e-05,0:01:34,0.8470081821767833,0.6075028119287148
38,val,0.5419012809630018,4.0000031572797867e-05,0:01:41,0.6506978357009396,0.43191400898291854
39,train,0.3330308492524508,4.0000048707691956e-05,0:01:34,0.8471185602973341,0.6076878666208695
39,val,0.5853353481832599,4.0000048707691956e-05,0:01:41,0.628771386291745,0.38681666891180183
40,train,0.33475891895993154,4.0000056828566155e-05,0:01:34,0.8491104569282418,0.6113009710207989
40,val,0.4484499334344614,4.0000056828566155e-05,0:01:42,0.7778227234716993,0.518351813170516
41,train,0.3350516967389323,4.0000033356857203e-05,0:04:34,0.8484810255824555,0.6102866225999823
41,val,0.5530116798992223,4.0000033356857203e-05,0:04:51,0.6712417716554219,0.4177080171693373
42,train,0.3338203935506675,4.0000050725437736e-05,0:04:16,0.849842103017994,0.6085677128020747
42,val,0.4497335736144394,4.0000050725437736e-05,0:04:34,0.782493680572919,0.5139740731460778
43,train,0.3265506933136087,4.000003354809149e-05,0:03:40,0.8496482297507557,0.6166958790008051
43,val,0.42667570651649817,4.000003354809149e-05,0:03:47,0.8061315622005472,0.5405651517857969
44,train,0.32555487231477803,4.0000030196251203e-05,0:01:34,0.8514055470579645,0.616568133948305
44,val,0.4689108141776181,4.0000030196251203e-05,0:01:41,0.7553210687393362,0.4965195886509158
45,train,0.3285040547643884,4.000003647016228e-05,0:01:34,0.8518881837146516,0.6118469423254397
