,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,172424,51497,59860,0,0,0,0
true_1,37960,285658,60877,0,0,0,0
true_2,525,676,28132,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,2829,3507,567,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
