,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,192039,53823,37919,0,0,0,0
true_1,45488,324139,14868,0,0,0,0
true_2,630,6939,21764,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,4846,2051,6,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
