,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,225793,57583,405,0,0,0,0
true_1,40300,343884,311,0,0,0,0
true_2,7842,1470,20021,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,1431,5472,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
