,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,229378,54388,15,0,0,0,0
true_1,42918,341325,252,0,0,0,0
true_2,6385,1301,21647,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,1499,5395,0,0,9,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
