,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,225240,58541,0,0,0,0,0
true_1,46836,337659,0,0,0,0,0
true_2,26131,3174,28,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,263,6640,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
