,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,221972,59532,2277,0,0,0,0
true_1,37784,346633,78,0,0,0,0
true_2,17786,2897,8650,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,568,6335,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
