,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,227661,56120,0,0,0,0,0
true_1,40109,344342,44,0,0,0,0
true_2,24074,3279,1980,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,36,6867,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
