,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,232512,49157,2112,0,0,0,0
true_1,44849,339375,271,0,0,0,0
true_2,3815,1674,23844,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,1382,5521,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
