,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,219306,57989,6486,0,0,0,0
true_1,47821,336498,176,0,0,0,0
true_2,3925,1853,23555,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,6086,817,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
