,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,230593,50220,2968,0,0,0,0
true_1,40878,343388,229,0,0,0,0
true_2,3500,1449,24384,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,6388,515,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
