,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,221710,62066,5,0,0,0,0
true_1,48403,335827,265,0,0,0,0
true_2,15440,1326,12567,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,1324,5575,0,0,0,4,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
