,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,231734,51823,224,0,0,0,0
true_1,48530,335864,101,0,0,0,0
true_2,11500,1367,16466,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,5405,1498,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
