,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,227478,56296,7,0,0,0,0
true_1,46876,337618,1,0,0,0,0
true_2,12894,1605,14834,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,482,6421,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
