,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,229398,53309,1074,0,0,0,0
true_1,40105,344319,71,0,0,0,0
true_2,4393,1959,22981,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,3043,3860,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
