,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,216471,57269,10041,0,0,0,0
true_1,41060,343313,122,0,0,0,0
true_2,13275,1443,14615,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,105,6798,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
