,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,227175,56550,56,0,0,0,0
true_1,44873,339417,205,0,0,0,0
true_2,10587,1907,16839,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,85,6818,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
