,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,234448,48026,1307,0,0,0,0
true_1,42591,341868,36,0,0,0,0
true_2,4634,1670,23029,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,6351,552,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
