,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,225375,56139,2267,0,0,0,0
true_1,39639,344676,180,0,0,0,0
true_2,3629,1603,24101,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,2507,4396,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
