,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,227587,52348,3846,0,0,0,0
true_1,47668,336400,427,0,0,0,0
true_2,10203,821,18309,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,674,6229,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
