,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,218888,59124,5769,0,0,0,0
true_1,37109,347042,344,0,0,0,0
true_2,3324,1813,24196,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,2771,4132,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
