,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,221678,61360,743,0,0,0,0
true_1,44042,340389,64,0,0,0,0
true_2,8365,1719,19249,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,4519,2379,0,0,0,5,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
