,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,230872,52822,87,0,0,0,0
true_1,46726,337627,142,0,0,0,0
true_2,10073,1266,17994,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,848,6055,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
