,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,235352,44623,3806,0,0,0,0
true_1,56363,327990,142,0,0,0,0
true_2,6755,1635,20943,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,6240,663,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
