,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,222440,53368,7973,0,0,0,0
true_1,39837,344414,244,0,0,0,0
true_2,3667,1883,23783,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,1015,5877,2,0,9,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
