,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,232212,51147,422,0,0,0,0
true_1,43463,340988,44,0,0,0,0
true_2,10980,1314,17039,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,3420,3483,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
