,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,226999,53829,2953,0,0,0,0
true_1,37376,346929,190,0,0,0,0
true_2,3396,1917,24020,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,3113,3784,6,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
