,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,227801,53180,2800,0,0,0,0
true_1,38403,345882,210,0,0,0,0
true_2,2974,1835,24524,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,2720,4180,3,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
