,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,224242,52206,7333,0,0,0,0
true_1,34793,349617,85,0,0,0,0
true_2,3488,1885,23960,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,4846,2057,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
