,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,241503,42278,0,0,0,0,0
true_1,46503,337937,55,0,0,0,0
true_2,22981,1487,4865,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,4,6899,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
