,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,228142,55371,268,0,0,0,0
true_1,38768,345583,144,0,0,0,0
true_2,3953,1756,23624,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,1569,5334,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
