,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,27633872,7299323,109,93,0,51302,0
true_1,6592077,51534748,1318,486,2,56932,14
true_2,2891266,1475776,594,39,0,7956,4
true_3,4305,1719,0,1,0,126,0
true_4,411658,204201,0,9,0,1756,0
true_5,64221,136964,49,478,11,881265,0
true_6,13010,4822,0,1,0,149,0
