,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,229673,54108,0,0,0,0,0
true_1,51035,333457,3,0,0,0,0
true_2,18419,10848,66,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,5120,1783,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
