,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,234250,43805,5726,0,0,0,0
true_1,43836,339329,1330,0,0,0,0
true_2,2026,1633,25674,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,69,6834,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
