,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,236855,46848,78,0,0,0,0
true_1,81528,260348,42619,0,0,0,0
true_2,6687,3239,19407,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,4878,2025,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
