,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,229781,53786,214,0,0,0,0
true_1,82752,300004,1737,0,2,0,0
true_2,6475,2183,20675,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,466,6437,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
