,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,222118,55991,4308,0,1364,0,0
true_1,57803,324565,1726,0,316,85,0
true_2,2651,1168,25469,0,45,0,0
true_3,0,0,0,0,0,0,0
true_4,89,2765,0,0,4049,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
