,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,223747,41597,18437,0,0,0,0
true_1,113027,265609,5859,0,0,0,0
true_2,6324,11958,11051,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,6692,211,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
