,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,225033,49079,9251,0,180,48,190
true_1,66597,307859,5222,127,4044,128,518
true_2,5281,4123,19750,0,1,173,5
true_3,0,0,0,0,0,0,0
true_4,674,5949,0,0,164,0,116
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
