,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,234135,49585,61,0,0,0,0
true_1,121214,245694,17587,0,0,0,0
true_2,6039,6311,16983,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,6236,667,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
