,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,225070,43637,14280,0,78,716,0
true_1,68086,308097,6735,0,1353,222,2
true_2,2112,1126,25973,0,0,122,0
true_3,0,0,0,0,0,0,0
true_4,121,6734,0,0,46,2,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
