,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,219899,57543,6339,0,0,0,0
true_1,43598,339753,1144,0,0,0,0
true_2,4712,1275,23346,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,27,6876,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
