epoch,phase,loss,lr,tempo,accuracy,mIoU
1,train,0.8669353737300597,3.9999999999999996e-05,0:01:31,0.40003360762144324,0.1519935887568892
1,val,0.8392457724660315,3.9999999999999996e-05,0:01:38,0.6452141709799105,0.2163947514967077
2,train,0.7976432081180345,4.000011682492473e-05,0:01:32,0.6810597809835329,0.2541236372504072
2,val,0.78550878576879,4.000011682492473e-05,0:01:39,0.7357730666271707,0.29936712753764866
3,train,0.734399797578738,4.00001023432683e-05,0:01:34,0.7611034515471535,0.30453098540496576
3,val,0.718167455524162,4.00001023432683e-05,0:01:41,0.8027321687526171,0.33820125740497964
4,train,0.6785661738947619,4.000008554775789e-05,0:01:34,0.7892571364585698,0.33647631548072054
4,val,0.665830906566013,4.000008554775789e-05,0:01:41,0.80108744303451,0.3843176916627763
5,train,0.632067191163948,4.000007353347542e-05,0:01:32,0.7958889945815129,0.40053204527464825
5,val,0.6247686384967263,4.000007353347542e-05,0:01:39,0.8080374223108948,0.44975423073587606
6,train,0.5960391055006681,4.000006474341982e-05,0:01:32,0.7994782431128002,0.4407055354346612
6,val,0.5880454875372644,4.000006474341982e-05,0:01:39,0.8207895995111114,0.4784568767969434
7,train,0.5654519884135315,4.0000057356024007e-05,0:01:34,0.8066773891606398,0.4728490716752222
7,val,0.6579175797463408,4.0000057356024007e-05,0:01:40,0.7422303926297433,0.3783626164721467
8,train,0.5358237245760565,4.000007179598766e-05,0:01:32,0.8105084685926667,0.4948533377107436
8,val,0.5862759967058047,4.000007179598766e-05,0:01:39,0.8009875142194588,0.4586136155070242
9,train,0.5079439013812675,4.000005701136264e-05,0:01:32,0.8164216271718763,0.5151741352361513
9,val,0.5928949505548151,4.000005701136264e-05,0:01:39,0.7904862944275893,0.44289918586471566
10,train,0.47454900645548537,4.0000058305926056e-05,0:01:32,0.8196840585360397,0.5330241437240102
10,val,0.4731432510880201,4.0000058305926056e-05,0:01:39,0.8345456688410773,0.5513343843203367
11,train,0.447185484715207,4.0000037131500236e-05,0:01:32,0.8233609556876302,0.5469833968613713
11,val,0.4476409820090585,4.0000037131500236e-05,0:01:39,0.8316072275347788,0.5536265544449462
12,train,0.42739330348735516,4.0000033236622e-05,0:01:33,0.8272977988292534,0.5485006974214923
12,val,0.6340670641016736,4.0000033236622e-05,0:01:39,0.7533875064677503,0.35694187748725315
13,train,0.4074939348076625,4.0000066684912146e-05,0:01:33,0.8325627006765008,0.5631926386377606
13,val,0.5956289996446055,4.0000066684912146e-05,0:01:40,0.7503115118268024,0.3979423036717369
14,train,0.4015477327436219,4.000005884490464e-05,0:01:33,0.8351654576641295,0.5623885297507648
14,val,0.6023368367485371,4.000005884490464e-05,0:01:40,0.7588014225004373,0.38477193403704407
15,train,0.38870421814501344,4.0000060177763377e-05,0:01:33,0.837941756300424,0.5725372915182936
15,val,0.5709285191585373,4.0000060177763377e-05,0:01:40,0.7865312585619775,0.4295376193987731
16,train,0.37997029889491807,4.000005406555563e-05,0:01:33,0.8408410017857972,0.5741828530092136
16,val,0.6634561043600966,4.000005406555563e-05,0:01:39,0.7512809928542888,0.3136190204390954
17,train,0.3715750485530739,4.000007300987104e-05,0:01:32,0.8433457428411746,0.5803320180389817
17,val,0.387233421548323,4.000007300987104e-05,0:01:39,0.8437388786724208,0.593524155128433
18,train,0.3597626023734903,4.000002487155078e-05,0:01:34,0.84444086195101,0.5912059873352353
18,val,0.6629959281117712,4.000002487155078e-05,0:01:40,0.7485347635322208,0.30697622275978137
19,train,0.3552136176409364,4.000007290862607e-05,0:01:33,0.8476603530979503,0.5936082740473881
19,val,0.5896813847342228,4.000007290862607e-05,0:01:40,0.7616026633091543,0.3978465522431485
20,train,0.3529011159495734,4.000005767558804e-05,0:01:33,0.8477901837817117,0.5972090016185903
