,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,214921,56061,12648,0,102,49,0
true_1,65049,316732,2453,0,91,170,0
true_2,4191,6607,18535,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,105,6798,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
