,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,229293,53691,797,0,0,0,0
true_1,49612,334520,363,0,0,0,0
true_2,11849,1365,16119,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,1932,4971,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
