,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,229947,53284,550,0,0,0,0
true_1,57058,327188,249,0,0,0,0
true_2,2528,1730,25075,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,5539,1364,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
