,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,229552,50903,3326,0,0,0,0
true_1,59937,324296,262,0,0,0,0
true_2,8335,924,20074,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,6617,286,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
