,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,225297,54718,3766,0,0,0,0
true_1,45489,338658,348,0,0,0,0
true_2,8532,1089,19712,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,3571,3332,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
