,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,236630,47068,83,0,0,0,0
true_1,54313,330053,129,0,0,0,0
true_2,4613,1431,23289,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,5468,1435,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
