,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,234467,48021,1293,0,0,0,0
true_1,54108,329955,432,0,0,0,0
true_2,2313,2100,24920,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,5527,1376,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
