,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,222940,57605,3236,0,0,0,0
true_1,52601,330985,909,0,0,0,0
true_2,4497,1181,23655,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,6481,422,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
