,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,236427,47259,95,0,0,0,0
true_1,54948,329355,192,0,0,0,0
true_2,3545,1603,24185,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,6434,469,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
