,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,234698,49007,76,0,0,0,0
true_1,58504,325885,106,0,0,0,0
true_2,5397,1230,22706,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,6518,385,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
