,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,231498,52155,128,0,0,0,0
true_1,51763,332521,211,0,0,0,0
true_2,3702,1418,24213,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,5996,907,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
