,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,233121,49406,1254,0,0,0,0
true_1,49436,334885,174,0,0,0,0
true_2,3543,1564,24226,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,6693,210,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
