,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,226990,50978,5813,0,0,0,0
true_1,58598,325370,527,0,0,0,0
true_2,2969,1130,25234,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,5811,1092,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
