,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,222446,61335,0,0,0,0,0
true_1,43430,340976,89,0,0,0,0
true_2,21670,2484,5179,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,3185,3712,0,0,0,6,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
