,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,229731,51863,2187,0,0,0,0
true_1,53636,330621,238,0,0,0,0
true_2,3199,1347,24787,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,5407,1496,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
