,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,221733,56400,5648,0,0,0,0
true_1,54777,329205,513,0,0,0,0
true_2,8269,1075,19989,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,6515,388,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
