,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,231593,51655,533,0,0,0,0
true_1,56654,327420,421,0,0,0,0
true_2,3198,1725,24410,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,5501,1402,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
